file,nblyzer,extension
1542,9.393692016601562e-05,9.489059448242188e-05
784,0.0008792877197265625,0.0009071826934814453
784,0.0004596710205078125,0.00042819976806640625
784,0.00037026405334472656,0.00036454200744628906
1935,0.009320735931396484,0.011354207992553711
409,8.344650268554688e-05,7.677078247070312e-05
409,7.128715515136719e-05,6.699562072753906e-05
1471,0.00016045570373535156,0.00012445449829101562
2095,9.298324584960938e-05,9.989738464355469e-05
2095,6.222724914550781e-05,5.483627319335938e-05
2095,9.298324584960938e-05,4.601478576660156e-05
85,0.0009529590606689453,0.0006546974182128906
1746,0.00011467933654785156,0.00010204315185546875
649,0.00013446807861328125,0.00011992454528808594
2209,0.00019407272338867188,0.00019931793212890625
2209,0.00019884109497070312,0.0002613067626953125
2209,0.00014638900756835938,0.0001533031463623047
2209,0.00013637542724609375,0.00012874603271484375
2209,0.00013375282287597656,0.00012731552124023438
2209,0.00010061264038085938,0.00010919570922851562
2209,0.0001373291015625,0.0001289844512939453
2209,0.00013756752014160156,0.0001308917999267578
2209,0.00015807151794433594,0.0001468658447265625
2209,0.00014209747314453125,0.00013518333435058594
2209,0.00019550323486328125,0.0001704692840576172
657,0.00010061264038085938,8.916854858398438e-05
657,5.7220458984375e-05,5.626678466796875e-05
657,4.982948303222656e-05,4.673004150390625e-05
657,5.197525024414062e-05,5.316734313964844e-05
1815,0.0034780502319335938,0.0032029151916503906
1815,0.00327301025390625,0.0029370784759521484
1815,0.00160980224609375,0.0009458065032958984
1815,0.0011043548583984375,0.0010144710540771484
1815,0.0019259452819824219,0.001055002212524414
225,0.00010228157043457031,8.702278137207031e-05
1861,7.319450378417969e-05,8.845329284667969e-05
961,0.00022077560424804688,0.0001976490020751953
766,0.00010848045349121094,9.894371032714844e-05
766,7.843971252441406e-05,6.890296936035156e-05
766,8.058547973632812e-05,9.226799011230469e-05
766,7.367134094238281e-05,7.43865966796875e-05
2384,7.772445678710938e-05,7.224082946777344e-05
2384,8.535385131835938e-05,5.197525024414062e-05
2384,6.079673767089844e-05,8.869171142578125e-05
2384,5.269050598144531e-05,5.221366882324219e-05
65,0.00015783309936523438,0.00014090538024902344
65,0.0002110004425048828,0.00018978118896484375
565,8.654594421386719e-05,7.963180541992188e-05
565,6.175041198730469e-05,5.197525024414062e-05
565,5.698204040527344e-05,5.054473876953125e-05
565,5.650520324707031e-05,5.173683166503906e-05
565,5.602836608886719e-05,4.816055297851562e-05
565,5.006790161132812e-05,4.601478576660156e-05
565,4.9591064453125e-05,6.175041198730469e-05
565,5.102157592773438e-05,5.102157592773438e-05
2032,0.00011992454528808594,0.00010752677917480469
1875,0.0009143352508544922,0.0007519721984863281
1875,0.0002894401550292969,0.0002677440643310547
1875,0.0002789497375488281,0.0002567768096923828
1546,0.0002300739288330078,0.0002048015594482422
1546,7.414817810058594e-05,6.842613220214844e-05
2406,9.72747802734375e-05,9.012222290039062e-05
2406,5.435943603515625e-05,5.388259887695312e-05
2406,4.816055297851562e-05,4.696846008300781e-05
2406,5.650520324707031e-05,5.364418029785156e-05
1581,0.0002243518829345703,0.00020241737365722656
1581,0.00010657310485839844,7.033348083496094e-05
1581,0.00011181831359863281,9.846687316894531e-05
698,0.0007328987121582031,0.0006766319274902344
698,0.00037026405334472656,0.0002739429473876953
698,0.00033664703369140625,0.0002987384796142578
698,0.0006535053253173828,0.0005590915679931641
426,2.1680519580841064,2.021592617034912
426,0.20288395881652832,0.18969249725341797
426,0.18007659912109375,0.1669626235961914
1427,0.00023174285888671875,0.00017499923706054688
1427,0.00015473365783691406,0.0001404285430908203
1427,0.0001704692840576172,0.00015544891357421875
1427,9.369850158691406e-05,8.726119995117188e-05
2298,0.00010251998901367188,8.511543273925781e-05
1765,0.01900625228881836,0.015503168106079102
1765,0.015659093856811523,0.014110326766967773
1765,0.006697654724121094,0.006216526031494141
1765,0.006362199783325195,0.005654811859130859
1765,0.0063533782958984375,0.005857229232788086
1765,0.006128549575805664,0.0060214996337890625
1190,0.00022363662719726562,0.0001456737518310547
1190,7.700920104980469e-05,6.961822509765625e-05
1190,9.965896606445312e-05,9.417533874511719e-05
141,5.53131103515625e-05,4.887580871582031e-05
2366,0.00035119056701660156,0.0002684593200683594
2366,0.0001270771026611328,0.00012159347534179688
2115,0.0001494884490966797,0.00013566017150878906
2115,8.130073547363281e-05,7.62939453125e-05
1811,0.0005936622619628906,0.0004477500915527344
1811,0.00042700767517089844,0.0003952980041503906
1811,0.0004401206970214844,0.0004069805145263672
1811,0.00038933753967285156,0.0003571510314941406
981,0.0002818107604980469,0.0002262592315673828
981,0.0001442432403564453,0.00011897087097167969
981,9.059906005859375e-05,0.00011134147644042969
710,0.0031731128692626953,0.003081798553466797
710,0.0030341148376464844,0.002794504165649414
710,0.0030777454376220703,0.002864360809326172
710,0.0017850399017333984,0.0009472370147705078
710,0.0011250972747802734,0.0009241104125976562
710,0.003087282180786133,0.0034165382385253906
710,0.0030231475830078125,0.0027990341186523438
710,0.003161191940307617,0.00292205810546875
710,0.0010428428649902344,0.000986337661743164
710,0.0031137466430664062,0.003045320510864258
710,0.003353595733642578,0.002875804901123047
1051,9.799003601074219e-05,0.0003094673156738281
1051,5.483627319335938e-05,5.698204040527344e-05
1051,7.152557373046875e-05,5.316734313964844e-05
1051,5.817413330078125e-05,4.744529724121094e-05
489,9.083747863769531e-05,8.940696716308594e-05
2175,0.00021600723266601562,0.0002071857452392578
2175,0.0001506805419921875,0.00014519691467285156
900,0.00011944770812988281,9.822845458984375e-05
900,7.987022399902344e-05,7.534027099609375e-05
1477,0.00010228157043457031,9.465217590332031e-05
1477,4.339218139648438e-05,4.00543212890625e-05
1947,0.013559818267822266,0.014019012451171875
1947,0.019653797149658203,0.011881351470947266
1947,0.0256497859954834,0.011898279190063477
1947,0.0075817108154296875,0.004657745361328125
1947,0.015474319458007812,0.011742353439331055
1947,0.014595746994018555,0.011601448059082031
1947,0.012718677520751953,0.011641263961791992
1947,0.012829780578613281,0.013964414596557617
1947,0.012558937072753906,0.011900186538696289
1947,0.012604236602783203,0.012837886810302734
1947,0.012932777404785156,0.011689186096191406
1947,0.0053179264068603516,0.0052814483642578125
1947,0.005059719085693359,0.005163669586181641
1947,0.0051708221435546875,0.006979227066040039
1947,0.012428998947143555,0.011852741241455078
1947,0.01283717155456543,0.011746406555175781
443,0.00012063980102539062,9.584426879882812e-05
443,0.00010061264038085938,8.630752563476562e-05
2239,9.417533874511719e-05,8.654594421386719e-05
2239,5.817413330078125e-05,6.365776062011719e-05
979,0.0002028942108154297,0.00015473365783691406
979,6.532669067382812e-05,6.532669067382812e-05
878,0.003047466278076172,0.0028123855590820312
878,0.0027692317962646484,0.002596616744995117
878,0.0009965896606445312,0.0009367465972900391
878,0.0035898685455322266,0.002771139144897461
878,0.0009708404541015625,0.0008654594421386719
878,0.000997781753540039,0.0011820793151855469
1959,7.462501525878906e-05,6.461143493652344e-05
1959,6.008148193359375e-05,5.602836608886719e-05
1959,5.006790161132812e-05,4.720687866210938e-05
1959,5.626678466796875e-05,5.173683166503906e-05
1374,0.0035703182220458984,0.0016255378723144531
1374,0.001646280288696289,0.0016865730285644531
1374,0.0005719661712646484,0.0008428096771240234
1374,0.0005567073822021484,0.0009920597076416016
410,0.0002894401550292969,0.00014543533325195312
410,0.0001239776611328125,6.461143493652344e-05
410,0.000194549560546875,0.00012421607971191406
1224,0.0007197856903076172,0.0006122589111328125
1224,0.0005893707275390625,0.0005528926849365234
1635,0.0031096935272216797,0.003258228302001953
1635,0.0030715465545654297,0.0031142234802246094
1635,0.001529693603515625,0.0015299320220947266
1635,0.0031464099884033203,0.003067493438720703
1635,0.002959728240966797,0.0031991004943847656
1635,0.002991199493408203,0.0030782222747802734
1635,0.0015866756439208984,0.0015594959259033203
2156,0.0014421939849853516,0.0020084381103515625
2156,0.0014226436614990234,0.0018384456634521484
1216,0.0001823902130126953,0.00023698806762695312
1216,0.00019288063049316406,0.00019860267639160156
1216,0.00011014938354492188,9.942054748535156e-05
1216,0.00016188621520996094,0.0001404285430908203
1798,8.702278137207031e-05,0.00010275840759277344
1798,5.555152893066406e-05,8.368492126464844e-05
1798,4.744529724121094e-05,4.792213439941406e-05
1798,4.267692565917969e-05,4.506111145019531e-05
474,9.584426879882812e-05,0.00014829635620117188
474,7.200241088867188e-05,0.00017690658569335938
474,6.747245788574219e-05,6.604194641113281e-05
1512,0.0037755966186523438,0.004124164581298828
1512,0.002454996109008789,0.002242565155029297
1512,0.0015707015991210938,0.0017952919006347656
63,0.0007336139678955078,0.00113677978515625
63,0.0010480880737304688,0.0022041797637939453
63,0.0009081363677978516,0.001800537109375
63,0.0007185935974121094,0.0004508495330810547
63,0.0015552043914794922,0.0008974075317382812
1991,0.0019769668579101562,0.0025115013122558594
1991,0.0018842220306396484,0.0023431777954101562
1991,0.0018160343170166016,0.0023260116577148438
1991,0.0007803440093994141,0.0010128021240234375
1991,0.0010862350463867188,0.001332998275756836
1991,0.0019664764404296875,0.002428770065307617
1991,0.0018315315246582031,0.0033910274505615234
1991,0.0019199848175048828,0.0025534629821777344
748,32.25895810127258,53.154975175857544
748,5.406722545623779,8.846962928771973
2114,0.06153583526611328,0.10038590431213379
2114,0.022016048431396484,0.03615093231201172
604,0.021335840225219727,0.023923873901367188
1283,6.437301635742188e-05,5.7220458984375e-05
119,6.413459777832031e-05,6.031990051269531e-05
119,4.935264587402344e-05,4.76837158203125e-05
692,0.00011563301086425781,0.00010251998901367188
692,7.605552673339844e-05,0.0004947185516357422
692,0.00010180473327636719,0.0001697540283203125
1480,9.036064147949219e-05,8.320808410644531e-05
1480,7.62939453125e-05,5.030632019042969e-05
1615,8.463859558105469e-05,7.82012939453125e-05
1108,9.584426879882812e-05,8.940696716308594e-05
1108,0.00011444091796875,6.604194641113281e-05
1108,7.796287536621094e-05,6.4849853515625e-05
1108,0.00015234947204589844,9.703636169433594e-05
1108,0.0001518726348876953,7.915496826171875e-05
609,0.00018453598022460938,0.0001373291015625
609,0.00011420249938964844,9.417533874511719e-05
609,9.989738464355469e-05,9.822845458984375e-05
609,5.888938903808594e-05,5.602836608886719e-05
444,0.00019288063049316406,8.845329284667969e-05
2390,0.003945350646972656,0.0041468143463134766
2390,0.002994537353515625,0.0026788711547851562
2390,0.0013113021850585938,0.0013797283172607422
468,0.00016617774963378906,0.00016736984252929688
468,8.249282836914062e-05,0.0001220703125
468,0.0001316070556640625,9.989738464355469e-05
704,0.00011372566223144531,8.225440979003906e-05
704,7.033348083496094e-05,6.532669067382812e-05
704,6.580352783203125e-05,5.960464477539062e-05
1204,7.796287536621094e-05,7.176399230957031e-05
760,9.1552734375e-05,8.225440979003906e-05
1141,0.04707813262939453,0.04295015335083008
1141,0.04956984519958496,0.04445505142211914
1141,0.043563127517700195,0.04384636878967285
1141,0.02234935760498047,0.022005796432495117
1141,0.021754026412963867,0.022053241729736328
1141,0.04424715042114258,0.05715799331665039
1141,0.02208566665649414,0.02755284309387207
1141,0.04688429832458496,0.043526649475097656
1141,0.045392513275146484,0.04422903060913086
1141,0.022551536560058594,0.021849632263183594
1141,0.04494428634643555,0.043483734130859375
1141,0.04397153854370117,0.04294633865356445
1141,0.02247309684753418,0.02279973030090332
1141,0.0441744327545166,0.049761295318603516
2099,0.0010783672332763672,0.0017592906951904297
2099,0.0009837150573730469,0.0012466907501220703
2099,0.0006031990051269531,0.0004849433898925781
2099,0.0009381771087646484,0.0005908012390136719
2099,0.0009670257568359375,0.0010502338409423828
787,7.271766662597656e-05,6.246566772460938e-05
787,5.435943603515625e-05,4.839897155761719e-05
1136,9.322166442871094e-05,8.416175842285156e-05
1136,6.198883056640625e-05,6.29425048828125e-05
2387,9.131431579589844e-05,8.153915405273438e-05
2387,5.412101745605469e-05,4.982948303222656e-05
256,9.131431579589844e-05,9.179115295410156e-05
256,5.364418029785156e-05,4.9591064453125e-05
256,6.031990051269531e-05,6.651878356933594e-05
2069,6.771087646484375e-05,7.367134094238281e-05
1454,0.00010704994201660156,0.00011134147644042969
1454,4.744529724121094e-05,5.388259887695312e-05
1454,6.103515625e-05,4.267692565917969e-05
1210,9.059906005859375e-05,8.130073547363281e-05
1210,8.106231689453125e-05,7.43865966796875e-05
1210,6.628036499023438e-05,6.079673767089844e-05
1210,5.245208740234375e-05,4.720687866210938e-05
1895,9.465217590332031e-05,8.0108642578125e-05
1895,5.7220458984375e-05,4.816055297851562e-05
1895,7.486343383789062e-05,7.295608520507812e-05
2089,0.11095547676086426,0.11673188209533691
2089,0.02092289924621582,0.02100086212158203
1259,6.580352783203125e-05,5.91278076171875e-05
165,0.0001468658447265625,0.0001373291015625
547,0.00016736984252929688,0.0002453327178955078
547,7.534027099609375e-05,6.818771362304688e-05
547,6.580352783203125e-05,6.151199340820312e-05
547,6.580352783203125e-05,5.626678466796875e-05
547,7.534027099609375e-05,6.556510925292969e-05
547,6.246566772460938e-05,5.626678466796875e-05
547,6.127357482910156e-05,6.008148193359375e-05
490,0.0002415180206298828,0.00022029876708984375
490,0.00014495849609375,0.00011730194091796875
1266,0.00010251998901367188,7.915496826171875e-05
1598,0.00023126602172851562,0.0001621246337890625
1598,0.00011920928955078125,8.511543273925781e-05
1174,0.00014328956604003906,7.033348083496094e-05
1443,0.0005517005920410156,0.0005562305450439453
1443,0.0002491474151611328,0.00025200843811035156
1443,0.00023412704467773438,0.00027060508728027344
1145,9.083747863769531e-05,0.0002791881561279297
1145,8.440017700195312e-05,5.91278076171875e-05
1941,0.004738569259643555,0.003860950469970703
1941,0.003565549850463867,0.0047681331634521484
1941,0.0013031959533691406,0.001251220703125
1941,0.0012233257293701172,0.0012176036834716797
1941,0.0013778209686279297,0.0013058185577392578
1009,0.00015807151794433594,0.00016641616821289062
1209,9.393692016601562e-05,7.987022399902344e-05
1209,5.388259887695312e-05,4.720687866210938e-05
1209,5.769729614257812e-05,6.771087646484375e-05
259,0.0022771358489990234,0.0028581619262695312
259,0.001767873764038086,0.002069234848022461
259,0.0008943080902099609,0.0011169910430908203
259,0.001726388931274414,0.002105712890625
259,0.0021071434020996094,0.0025908946990966797
259,0.0007691383361816406,0.001020193099975586
259,0.0016965866088867188,0.002087116241455078
259,0.0017728805541992188,0.0020830631256103516
259,0.0016412734985351562,0.0020890235900878906
259,0.0017194747924804688,0.002257823944091797
2127,0.0046732425689697266,0.004982709884643555
2127,0.003574371337890625,0.004107236862182617
2127,0.00351715087890625,0.0036776065826416016
2127,0.0013120174407958984,0.0017707347869873047
2127,0.0012390613555908203,0.0012023448944091797
2127,0.0012516975402832031,0.001241922378540039
2127,0.0036537647247314453,0.0040509700775146484
1725,0.00030303001403808594,0.0003173351287841797
1725,0.00024318695068359375,0.0002548694610595703
825,0.00011873245239257812,0.000102996826171875
825,6.985664367675781e-05,6.67572021484375e-05
825,0.00010943412780761719,9.942054748535156e-05
825,8.034706115722656e-05,6.270408630371094e-05
653,0.00017833709716796875,0.00014400482177734375
653,5.91278076171875e-05,7.081031799316406e-05
2418,7.43865966796875e-05,0.00015664100646972656
2418,5.173683166503906e-05,7.343292236328125e-05
2418,8.749961853027344e-05,8.487701416015625e-05
1047,0.00014019012451171875,0.0001327991485595703
1047,6.341934204101562e-05,6.103515625e-05
2085,0.0041081905364990234,0.003909587860107422
2085,0.00362396240234375,0.0038042068481445312
2085,0.0011477470397949219,0.0011436939239501953
2085,0.0011997222900390625,0.0012276172637939453
2085,0.0012907981872558594,0.0013315677642822266
2085,0.003882169723510742,0.0034766197204589844
2085,0.003561735153198242,0.0036292076110839844
80,0.00048160552978515625,0.0004954338073730469
80,0.0001289844512939453,0.00011658668518066406
1305,0.0001437664031982422,5.793571472167969e-05
1305,5.602836608886719e-05,5.054473876953125e-05
824,7.581710815429688e-05,7.462501525878906e-05
824,9.989738464355469e-05,5.865097045898438e-05
16,0.00019550323486328125,0.00011754035949707031
16,0.00019741058349609375,0.0001087188720703125
16,0.00017881393432617188,0.00016736984252929688
1269,7.104873657226562e-05,0.0001862049102783203
1998,0.00024175643920898438,0.0001914501190185547
1998,0.00013709068298339844,0.00012969970703125
1998,0.00012803077697753906,0.00014448165893554688
1998,7.724761962890625e-05,7.724761962890625e-05
1486,0.005488395690917969,0.005749702453613281
1486,0.004472017288208008,0.004808664321899414
1486,0.0014591217041015625,0.0015027523040771484
1486,0.0015349388122558594,0.0015354156494140625
1486,0.0015392303466796875,0.001819610595703125
464,0.014648199081420898,0.014113903045654297
464,0.014235258102416992,0.013805627822875977
464,0.005835056304931641,0.00550079345703125
464,0.005650758743286133,0.005354404449462891
464,0.0056345462799072266,0.0056171417236328125
464,0.00590968132019043,0.005426168441772461
101,0.00015282630920410156,0.0001323223114013672
101,0.00015211105346679688,0.00014829635620117188
95,0.0001678466796875,0.00014734268188476562
95,7.05718994140625e-05,6.270408630371094e-05
2107,9.083747863769531e-05,7.915496826171875e-05
2107,5.745887756347656e-05,4.601478576660156e-05
500,9.751319885253906e-05,8.702278137207031e-05
500,6.556510925292969e-05,5.555152893066406e-05
1463,0.0001475811004638672,0.00014209747314453125
1463,5.674362182617188e-05,5.245208740234375e-05
1536,0.012128353118896484,0.013438940048217773
2369,0.00010752677917480469,9.083747863769531e-05
2369,6.937980651855469e-05,6.198883056640625e-05
2369,5.817413330078125e-05,5.14984130859375e-05
2369,6.580352783203125e-05,6.437301635742188e-05
324,0.054810523986816406,0.05385613441467285
324,0.029431581497192383,0.029132843017578125
324,0.05120348930358887,0.04948306083679199
324,0.05063128471374512,0.04944968223571777
324,0.051403045654296875,0.051183223724365234
324,0.03901958465576172,0.039263248443603516
324,0.056508779525756836,0.03817319869995117
324,0.05838441848754883,0.050994157791137695
324,0.05231332778930664,0.05159735679626465
324,0.05186605453491211,0.04979443550109863
324,0.02715325355529785,0.026853322982788086
324,0.053734779357910156,0.04978537559509277
324,0.0279691219329834,0.026917457580566406
324,0.051732540130615234,0.04946732521057129
324,0.05150127410888672,0.04900097846984863
324,0.07146716117858887,0.05120253562927246
324,0.05322265625,0.0507352352142334
1433,9.489059448242188e-05,0.0001087188720703125
1433,5.7220458984375e-05,6.413459777832031e-05
1433,5.102157592773438e-05,5.936622619628906e-05
1533,0.00010156631469726562,8.511543273925781e-05
1533,6.389617919921875e-05,5.841255187988281e-05
1533,7.176399230957031e-05,6.532669067382812e-05
1533,8.893013000488281e-05,8.20159912109375e-05
1533,7.748603820800781e-05,7.033348083496094e-05
1807,0.004746675491333008,0.004881143569946289
1807,0.004028797149658203,0.003870725631713867
1807,0.001308441162109375,0.0012786388397216797
1807,0.001220703125,0.0012159347534179688
1807,0.00392913818359375,0.0036482810974121094
1807,0.0012814998626708984,0.0013303756713867188
1807,0.0036573410034179688,0.0037431716918945312
1037,8.845329284667969e-05,7.724761962890625e-05
2405,8.940696716308594e-05,7.677078247070312e-05
173,0.0001609325408935547,0.00014328956604003906
496,0.0005578994750976562,0.0011472702026367188
496,0.00010752677917480469,0.000179290771484375
496,0.0001494884490966797,0.0001533031463623047
1300,9.012222290039062e-05,0.0001633167266845703
2011,0.00010418891906738281,9.107589721679688e-05
2011,5.602836608886719e-05,5.078315734863281e-05
2011,5.936622619628906e-05,5.745887756347656e-05
1116,0.0001571178436279297,0.00015616416931152344
1116,9.34600830078125e-05,9.34600830078125e-05
1116,0.0001304149627685547,0.00013327598571777344
2357,8.177757263183594e-05,6.031990051269531e-05
2357,5.078315734863281e-05,7.104873657226562e-05
644,13.333202838897705,19.13347363471985
644,16.283610820770264,21.943824529647827
644,33.75473165512085,50.58450722694397
644,17.477580308914185,25.69552493095398
644,14.793883085250854,21.289616584777832
644,28.86355233192444,43.35031342506409
644,24.70055913925171,36.56207895278931
644,28.437296867370605,39.057700872421265
644,30.10087490081787,38.86678981781006
62,0.00037407875061035156,0.0002639293670654297
62,0.00010728836059570312,6.961822509765625e-05
62,0.00023293495178222656,0.0003135204315185547
40,0.004916191101074219,0.00419163703918457
40,0.007338047027587891,0.006440162658691406
40,0.007584571838378906,0.0063593387603759766
40,0.004591226577758789,0.004149198532104492
40,0.0028502941131591797,0.0028696060180664062
40,0.006282329559326172,0.008378267288208008
40,0.006326436996459961,0.0066738128662109375
1213,9.012222290039062e-05,7.605552673339844e-05
2361,0.0017333030700683594,0.0026483535766601562
2361,0.002633333206176758,0.003507375717163086
2361,0.0009181499481201172,0.0016226768493652344
2361,0.0025086402893066406,0.0032262802124023438
34,0.0008995532989501953,0.0009179115295410156
34,0.0016407966613769531,0.0016713142395019531
34,0.001573324203491211,0.0016322135925292969
34,0.001623392105102539,0.0015993118286132812
34,0.001523733139038086,0.0016176700592041016
34,0.0015184879302978516,0.0015385150909423828
34,0.00153350830078125,0.0015845298767089844
34,0.0015277862548828125,0.0016846656799316406
34,0.0015473365783691406,0.0015215873718261719
34,0.0015211105346679688,0.00165557861328125
34,0.0014591217041015625,0.0016055107116699219
34,0.0015342235565185547,0.0015807151794433594
34,0.0015528202056884766,0.0016198158264160156
34,0.0015044212341308594,0.0015294551849365234
34,0.0007214546203613281,0.0007278919219970703
34,0.0015864372253417969,0.0015621185302734375
34,0.0015230178833007812,0.0015680789947509766
1207,0.013498067855834961,0.013007879257202148
1207,0.012911081314086914,0.012357711791992188
1207,0.012978553771972656,0.013345718383789062
1207,0.005289554595947266,0.005075693130493164
1207,0.013658523559570312,0.012862920761108398
1207,0.004964351654052734,0.004670381546020508
1207,0.005975008010864258,0.006310701370239258
1207,0.0050203800201416016,0.004845619201660156
1207,0.01583242416381836,0.01526021957397461
1412,0.00023031234741210938,9.846687316894531e-05
1412,0.00010180473327636719,5.340576171875e-05
475,0.000156402587890625,0.00014209747314453125
475,6.961822509765625e-05,7.605552673339844e-05
